A normalised
6987.99 2.90671e-06
6996 2.09409e-06
7004 2.3084e-06
7012.01 2.07897e-06
7020.02 2.25461e-06
7028.03 1.52284e-06
7036.04 2.66453e-06
7044.04 1.89622e-06
7052.05 1.14851e-06
7060.06 8.15816e-07
7068.07 1.52028e-06
7076.08 1.41512e-06
7084.08 1.94176e-06
7092.09 1.63665e-06
7100.1 2.10216e-06
7108.11 1.76241e-06
7116.12 3.15675e-06
7124.12 1.45861e-06
7132.13 2.29462e-06
7140.14 2.16526e-06
7148.15 2.6221e-06
7156.16 2.95107e-06
7164.16 2.63084e-06
7172.17 1.90956e-06
7180.18 2.51385e-06
7188.19 2.68965e-06
7196.2 3.57427e-06
7204.2 1.91972e-06
7212.21 2.83403e-06
7220.22 2.09318e-06
7228.23 2.91055e-06
7236.24 3.26077e-06
7244.24 1.94361e-06
7252.25 1.57295e-06
7260.26 1.35719e-06
7268.27 1.85071e-06
7276.28 2.64695e-06
7284.28 8.38419e-07
7292.29 1.52413e-06
7300.3 9.69024e-07
7308.31 1.15628e-06
7316.32 1.01022e-06
7324.32 1.78285e-06
7332.33 9.13e-07
7340.34 1.15399e-06
7348.35 1.10745e-06
7356.36 8.26551e-07
7364.36 4.12102e-07
7372.37 2.04128e-06
7380.38 7.94764e-07
7388.39 1.49524e-06
7396.4 1.79599e-06
7404.4 1.99033e-06
7412.41 1.56463e-06
7420.42 1.53035e-06
7428.43 1.75596e-06
7436.44 2.03296e-06
7444.44 1.29028e-06
7452.45 2.38219e-06
7460.46 1.09772e-06
7468.47 2.47622e-06
7476.48 1.29643e-06
7484.48 2.04116e-06
7492.49 2.04193e-06
7500.5 2.03661e-06
7508.51 1.86298e-06
7516.52 1.02962e-06
7524.52 6.19712e-07
7532.53 1.56206e-06
7540.54 1.40899e-06
7548.55 1.60992e-06
7556.56 1.09679e-06
7564.56 1.4161e-06
7572.57 1.15378e-06
7580.58 1.0829e-06
7588.59 7.44273e-07
7596.6 4.25624e-07
7604.6 1.11989e-06
7612.61 1.50841e-06
7620.62 4.99953e-07
7628.63 2.44724e-06
7636.64 1.06127e-06
7644.64 1.43677e-06
7652.65 9.56808e-07
7660.66 9.18263e-07
7668.67 1.4785e-06
7676.68 1.64311e-06
7684.68 9.30263e-07
7692.69 6.96241e-07
7700.7 7.2963e-07
7708.71 1.15423e-06
7716.72 1.35132e-06
7724.72 3.02477e-06
7732.73 1.19231e-06
7740.74 1.8292e-06
7748.75 1.35262e-06
7756.76 1.04424e-06
7764.76 2.35e-06
7772.77 1.39211e-06
7780.78 1.80938e-06
7788.79 1.448e-06
7796.8 1.22979e-06
7804.8 1.89024e-06
7812.81 1.41114e-06
7820.82 1.90433e-06
7828.83 1.44785e-06
7836.84 1.29937e-06
7844.84 1.72868e-06
7852.85 1.30547e-06
7860.86 1.83783e-06
7868.87 2.30579e-06
7876.88 1.65955e-06
7884.88 1.68552e-06
7892.89 1.27132e-06
7900.9 1.11587e-06
7908.91 1.19788e-06
7916.92 1.45713e-06
7924.92 1.39346e-06
7932.93 8.56264e-07
7940.94 1.33737e-06
7948.95 1.17937e-06
7956.96 8.73108e-07
7964.96 1.13033e-06
7972.97 9.66501e-07
7980.98 1.63976e-06
7988.99 1.34599e-06
7997 3.40459e-05
8005.01 8.50473e-05
8013.01 8.15539e-05
8021.02 8.26944e-05
8029.03 7.97957e-05
8037.04 8.48889e-05
8045.05 8.03953e-05
8053.05 8.03254e-05
8061.06 7.71523e-05
8069.07 8.13713e-05
8077.08 8.06616e-05
8085.09 7.83949e-05
8093.09 7.95148e-05
8101.1 7.52742e-05
8109.11 7.81829e-05
8117.12 7.74131e-05
8125.13 8.17524e-05
8133.13 7.73961e-05
8141.14 8.05413e-05
8149.15 7.66907e-05
8157.16 7.66096e-05
8165.17 7.37961e-05
8173.17 7.49687e-05
8181.18 7.31655e-05
8189.19 7.36789e-05
8197.2 7.28001e-05
8205.21 7.01762e-05
8213.21 7.29314e-05
8221.22 7.21035e-05
8229.23 6.47019e-05
8237.24 6.88692e-05
8245.25 7.05859e-05
8253.25 6.82609e-05
8261.26 7.05955e-05
8269.27 6.73024e-05
8277.28 6.716e-05
8285.29 6.6765e-05
8293.29 6.68409e-05
8301.3 6.86331e-05
8309.31 6.61158e-05
8317.32 6.76997e-05
8325.33 6.82419e-05
8333.33 6.6637e-05
8341.34 6.58444e-05
8349.35 6.83866e-05
8357.36 6.53853e-05
8365.37 6.53238e-05
8373.37 6.51875e-05
8381.38 6.41334e-05
8389.39 6.30329e-05
8397.4 6.21153e-05
8405.41 6.49298e-05
8413.41 6.68348e-05
8421.42 6.2696e-05
8429.43 6.13164e-05
8437.44 6.05143e-05
8445.45 6.08388e-05
8453.45 5.81975e-05
8461.46 6.04887e-05
8469.47 6.12435e-05
8477.48 5.79587e-05
8485.49 6.17066e-05
8493.49 5.94172e-05
8501.5 5.76105e-05
8509.51 5.91482e-05
8517.52 5.76369e-05
8525.53 5.49674e-05
8533.53 5.72987e-05
8541.54 6.15973e-05
8549.55 5.79217e-05
8557.56 5.83273e-05
8565.57 5.78303e-05
8573.57 5.62506e-05
8581.58 5.73019e-05
8589.59 5.76464e-05
8597.6 5.52628e-05
8605.61 5.54624e-05
8613.61 5.40985e-05
8621.62 5.66483e-05
8629.63 5.48084e-05
8637.64 5.56445e-05
8645.65 5.53642e-05
8653.65 5.55571e-05
8661.66 5.52211e-05
8669.67 5.40134e-05
8677.68 5.37638e-05
8685.69 5.42923e-05
8693.69 5.42028e-05
8701.7 5.48162e-05
8709.71 5.36314e-05
8717.72 5.04042e-05
8725.73 5.16585e-05
8733.73 5.06252e-05
8741.74 5.0154e-05
8749.75 5.06799e-05
8757.76 5.22013e-05
8765.77 4.98314e-05
8773.77 4.91745e-05
8781.78 4.88138e-05
8789.79 5.249e-05
8797.8 4.80682e-05
8805.81 4.6405e-05
8813.81 4.78527e-05
8821.82 4.66516e-05
8829.83 4.68374e-05
8837.84 4.53417e-05
8845.85 4.5203e-05
8853.85 4.53274e-05
8861.86 4.31058e-05
8869.87 4.33873e-05
8877.88 4.46179e-05
8885.89 4.43497e-05
8893.89 4.31065e-05
8901.9 4.23531e-05
8909.91 4.30904e-05
8917.92 4.21537e-05
8925.93 4.12251e-05
8933.93 4.23718e-05
8941.94 4.0379e-05
8949.95 4.20712e-05
8957.96 4.1198e-05
8965.97 4.04147e-05
8973.97 4.03151e-05
8981.98 3.98856e-05
8989.99 3.80734e-05
8998 3.60407e-05
9006.01 3.76372e-05
9014.01 3.9426e-05
9022.02 3.65885e-05
9030.03 3.64923e-05
9038.04 3.66851e-05
9046.05 3.6297e-05
9054.05 3.51452e-05
9062.06 3.47316e-05
9070.07 3.66327e-05
9078.08 3.36504e-05
9086.09 3.42604e-05
9094.09 3.33475e-05
9102.1 3.35788e-05
9110.11 3.42387e-05
9118.12 3.36393e-05
9126.13 3.1759e-05
9134.13 3.13264e-05
9142.14 2.9834e-05
9150.15 3.08023e-05
9158.16 3.0579e-05
9166.17 3.02923e-05
9174.17 2.75268e-05
9182.18 2.86481e-05
9190.19 2.76771e-05
9198.2 2.92307e-05
9206.21 2.82271e-05
9214.21 2.74726e-05
9222.22 2.77449e-05
9230.23 2.74042e-05
9238.24 2.79005e-05
9246.25 2.69682e-05
9254.25 2.60099e-05
9262.26 2.62234e-05
9270.27 2.57002e-05
9278.28 2.5905e-05
9286.29 2.382e-05
9294.29 2.56298e-05
9302.3 2.47885e-05
9310.31 2.45561e-05
9318.32 2.42204e-05
9326.33 2.45678e-05
9334.33 2.52178e-05
9342.34 2.51981e-05
9350.35 2.32893e-05
9358.36 2.36704e-05
9366.37 2.54369e-05
9374.37 2.5268e-05
9382.38 2.48614e-05
9390.39 2.40545e-05
9398.4 2.31184e-05
9406.41 2.33811e-05
9414.41 2.16542e-05
9422.42 2.37148e-05
9430.43 2.38708e-05
9438.44 2.36011e-05
9446.45 2.46654e-05
9454.45 2.46284e-05
9462.46 2.32455e-05
9470.47 2.34408e-05
9478.48 2.35429e-05
9486.49 2.29942e-05
9494.49 2.33157e-05
9502.5 2.27291e-05
