nm percentage
670.7707707707708 44.03361927213768
671.5715715715717 43.809623801747776
672.3723723723724 43.60566796603039
673.1731731731732 43.37667419293013
673.973973973974 43.11354446146031
674.7747747747749 42.82551025212343
675.5755755755756 42.51521694957258
676.3763763763764 42.194981798008904
677.1771771771772 41.80220471137002
677.9779779779781 41.376213880624746
678.7787787787788 40.97575261149411
679.5795795795796 40.59775718977313
680.3803803803804 40.24925281765327
681.1811811811813 39.93905640966941
681.981981981982 39.67971426437872
682.7827827827828 39.48911205271125
683.5835835835836 39.35101623130872
684.3843843843845 39.26411076795159
685.1851851851852 39.23345686128347
685.985985985986 39.25964540269863
686.7867867867868 39.31663569914625
687.5875875875877 39.37746285314245
688.3883883883884 39.40914537147796
689.1891891891892 39.37701668340329
689.98998998999 39.242743268273095
690.7907907907909 38.89304063220008
691.5915915915916 38.30936579435093
692.3923923923924 37.44903508426911
693.1931931931932 36.27384212472469
693.9939939939941 34.745997757413754
694.7947947947948 32.73387578404779
695.5955955955956 30.43230472790151
696.3963963963964 27.924439978951686
697.1971971971973 25.281696888919665
697.997997997998 22.567920597865015
698.7987987987988 19.905005477796603
699.5995995995996 17.408697222305726
700.4004004004005 15.102286534669522
701.2012012012012 13.023629510954615
702.002002002002 11.169788179285431
702.8028028028028 9.585179818177211
703.6036036036037 8.191325111569071
704.4044044044044 6.991724796607678
705.2052052052052 5.969582922993655
706.006006006006 5.088745732866078
706.8068068068069 4.359469198884666
707.6076076076076 3.739313809399761
708.4084084084084 3.206515255091919
709.2092092092092 2.7469325939733835
710.0100100100101 2.3521559677381947
710.8108108108108 2.0266019794506867
711.6116116116116 1.7483058882181046
712.4124124124124 1.511603892313891
713.2132132132133 1.30850041411781
714.014014014014 1.1286227199648655
714.8148148148148 0.9760774512523973
715.6156156156156 0.8452687935807559
716.4164164164165 0.7317489004388431
717.2172172172172 0.6327315226075556
718.018018018018 0.5463747521693498
718.8188188188188 0.47487126149232817
719.6196196196197 0.4129394242386109
720.4204204204204 0.35903568088535187
721.2212212212212 0.31206760868418026
722.022022022022 0.27108152568613914
722.8228228228229 0.23681904946444945
723.6236236236236 0.20707938475192594
724.4244244244244 0.1810142265402475
725.2252252252252 0.1581768719118726
726.0260260260261 0.13829676864245405
726.8268268268268 0.12189711105850126
727.6276276276276 0.1075354007757404
728.4284284284284 0.09487649396754347
729.2292292292293 0.08373516329990076
730.03003003003 0.07398493722136508
730.8308308308308 0.06568187930547532
731.6316316316316 0.05844418088595547
732.4324324324325 0.05193899118663171
733.2332332332332 0.04619162003650879
734.034034034034 0.04138459111065574
734.8348348348349 0.037142512247624646
735.6356356356357 0.03329770324188822
736.4364364364365 0.029893633866290147
737.2372372372372 0.026888217008052127
738.038038038038 0.024184909086773797
738.8388388388389 0.02191098611237963
739.6396396396397 0.019753890265038786
740.4404404404404 0.01785444108960095
741.2412412412413 0.01620686418079507
742.0420420420421 0.014721723349807628
742.8428428428429 0.013391619611022209
743.6436436436436 0.01219169378659053
744.4444444444445 0.011140621342175036
745.2452452452453 0.010206943883691645
746.0460460460461 0.009339125089851238
746.8468468468468 0.008610549037773325
747.6476476476477 0.007889667131090367
748.4484484484485 0.0072572088187329116
749.2492492492493 0.006690150056799572
750.05005005005 0.006129797306895324
750.8508508508509 0.005731598671555523
751.6516516516517 0.005270292830628698
752.4524524524525 0.004843398103701128
753.2532532532532 0.004500656940115467
754.0540540540541 0.004249533688040037
754.8548548548549 0.0038723018973629503
755.6556556556557 0.0036995725474015485
756.4564564564564 0.003448824267951308
757.2572572572573 0.003162300216106733
758.0580580580581 0.0029938606657683824
758.8588588588589 0.002833935205653304
759.6596596596596 0.0026941827141830207
760.4604604604605 0.0025278965165164715
761.2612612612613 0.002362822136593225
762.0620620620621 0.002244619446411493
762.8628628628628 0.0021094604705380435
763.6636636636637 0.002012489875542256
764.4644644644645 0.0018981282179109519
765.2652652652653 0.0017802953712894659
766.066066066066 0.0016905040273730175
766.8668668668669 0.0015873268246229986
767.6676676676677 0.0014979864099742054
768.4684684684685 0.001458902638820157
769.2692692692692 0.001406913142403344
770.0700700700701 0.0012757527968567232
770.8708708708709 0.001260420984347003
771.6716716716717 0.0011739606111817868
772.4724724724724 0.001113146695461077
773.2732732732733 0.0010905681130865346
774.0740740740741 0.0010821582409783453
