A normalised
7244.24 3.36349e-05
7252.25 2.8684e-05
7260.26 2.46667e-05
7268.27 2.21573e-05
7276.28 1.8531e-05
7284.28 1.59471e-05
7292.29 1.42832e-05
7300.3 1.20759e-05
7308.31 1.12377e-05
7316.32 9.57859e-06
7324.32 8.33896e-06
7332.33 7.70491e-06
7340.34 7.19387e-06
7348.35 5.82361e-06
7356.36 5.08483e-06
7364.36 4.66928e-06
7372.37 4.29049e-06
7380.38 3.71833e-06
7388.39 3.79756e-06
7396.4 2.98987e-06
7404.4 2.43912e-06
7412.41 2.20779e-06
7420.42 1.84143e-06
7428.43 1.89575e-06
7436.44 1.49082e-06
7444.44 1.17495e-06
7452.45 1.03255e-06
7460.46 9.25377e-07
7468.47 8.65642e-07
7476.48 8.89393e-07
7484.48 6.64255e-07
7492.49 3.7932e-07
7500.5 4.26894e-07
7508.51 5.52606e-07
7516.52 3.6648e-07
7524.52 4.49891e-07
7532.53 5.78908e-07
7540.54 2.39952e-07
7548.55 -2.3268e-07
7556.56 1.77763e-07
7564.56 3.74075e-07
7572.57 1.80118e-07
7580.58 -1.55034e-07
7588.59 -1.2738e-08
7596.6 4.25515e-07
7604.6 5.38428e-07
7612.61 2.89145e-07
7620.62 -5.32737e-08
7628.63 3.93524e-07
7636.64 2.8504e-07
7644.64 4.90302e-07
7652.65 5.44693e-07
7660.66 -2.0769e-07
7668.67 2.25412e-07
7676.68 -8.82179e-09
7684.68 -4.90638e-08
7692.69 2.81048e-08
7700.7 -1.04065e-07
7708.71 -1.49861e-07
7716.72 -2.53557e-07
7724.72 -1.8644e-07
7732.73 -4.2719e-09
7740.74 1.20722e-07
7748.75 -1.2481e-07
7756.76 -2.77825e-07
7764.76 -1.36703e-07
7772.77 -4.02976e-08
7780.78 -3.33264e-07
7788.79 -2.18486e-07
7796.8 -4.86369e-08
7804.8 -3.1312e-07
7812.81 -6.48828e-07
7820.82 -5.3983e-07
7828.83 -1.01209e-07
7836.84 -2.49453e-07
7844.84 -2.93551e-07
7852.85 -3.89214e-07
7860.86 -6.99855e-07
7868.87 -7.45809e-08
7876.88 -7.16581e-08
7884.88 -2.25637e-07
7892.89 -3.82581e-07
7900.9 -4.68295e-07
7908.91 -4.36286e-07
7916.92 -6.09949e-08
7924.92 -6.73971e-08
7932.93 -2.2144e-07
7940.94 -1.71456e-07
7948.95 -1.64477e-07
7956.96 -1.25096e-07
7964.96 -8.0396e-08
7972.97 6.36377e-08
7980.98 3.32267e-07
7988.99 3.06137e-07
7997 6.80544e-05
8005.01 9.7979e-05
8013.01 9.79128e-05
8021.02 9.58977e-05
8029.03 0.000100202
8037.04 9.69418e-05
8045.05 9.2993e-05
8053.05 9.2479e-05
